x1,x2,y
-0.833858,-0.610603,1
0.129251,0.731155,0
-0.914420,-0.578377,1
-0.995035,-0.092750,1
-0.569485,-0.002291,1
-0.518245,-0.390123,1
-0.037814,0.145161,1
0.827268,-0.629563,1
-0.917770,0.099794,0
-0.113052,0.626069,0
0.478211,-0.870787,1
-0.356040,-0.545223,1
0.726275,-0.385614,1
0.527341,-0.169128,1
0.670912,0.393041,1
-0.283503,-0.866489,1
0.654224,-0.785729,1
0.258204,-0.986719,1
-0.306134,-0.210780,1
-0.711631,0.049192,1
-0.247316,-0.113408,1
-0.802343,-0.204888,1
0.272359,0.538538,1
-0.996216,0.855845,0
-0.746926,0.073894,1
0.895475,-0.463833,1
0.954873,-0.722651,1
0.722564,-0.041997,1
-0.814833,0.210182,0
0.762985,-0.411772,1
-0.921670,0.945806,0
-0.991596,-0.928863,1
-0.081452,-0.870700,1
0.080022,0.860925,0
0.283213,0.206266,1
-0.163384,-0.101053,1
0.623500,0.601331,1
0.554762,0.645190,1
-0.562140,-0.434338,1
0.083607,0.979149,0
-0.424464,0.043330,1
0.063673,0.110216,1
0.035157,0.373375,1
0.928667,0.444346,1
0.228432,0.695587,1
-0.163644,-0.761882,1
0.780460,-0.750716,1
-0.916194,-0.968796,1
-0.001073,0.213921,1
-0.458176,0.226626,1
-0.197758,0.961278,0
0.115440,0.890273,0
0.762851,0.994765,1
-0.634834,-0.830994,1
-0.749953,0.266398,0
0.510605,-0.161943,1
-0.122608,-0.335305,1
0.000381,-0.959027,1
0.906575,-0.819356,1
0.646272,0.538093,1
-0.287344,-0.854787,1
0.614038,0.223512,1
-0.742658,-0.713592,1
-0.862922,0.154754,0
0.019949,-0.578717,1
0.664335,-0.957344,1
-0.438921,-0.376054,1
-0.828599,0.681176,0
0.018275,-0.996053,1
-0.487151,-0.340896,1
0.520434,0.610948,1
-0.855758,-0.201058,1
0.177505,0.207363,1
0.463134,0.110718,1
0.016184,-0.231888,1
-0.523596,0.966541,0
-0.653160,-0.581966,1
0.157144,0.788683,0
-0.796601,-0.118467,1
0.233737,0.691593,1
0.282089,-0.051656,1
0.982443,-0.115241,1
-0.982409,0.489360,0
0.316299,0.428151,1
-0.077474,-0.711984,1
0.918660,0.956156,1
-0.698250,-0.060881,1
0.712933,-0.923510,1
-0.796636,-0.624726,1
0.186956,0.060037,1
0.835529,0.732707,1
0.841302,-0.366054,1
-0.337470,-0.875260,1
-0.105817,-0.526034,1
-0.320705,-0.250420,1
0.083735,0.931636,0
-0.264549,0.321216,1
0.898983,0.422400,1
-0.128902,-0.489734,1
0.759831,-0.708019,1
-0.046128,0.590358,0
-0.825795,-0.912417,1
-0.033170,-0.918120,1
-0.408200,-0.756799,1
-0.539979,0.851801,0
-0.427578,0.246101,1
-0.024192,-0.380953,1
-0.848840,0.011915,1
-0.467036,0.827495,0
-0.388689,-0.867406,1
0.207983,0.880796,0
-0.319851,0.229159,1
0.666749,0.945597,1
0.469334,-0.329638,1
-0.572137,0.205822,0
-0.463672,0.255131,1
-0.465290,-0.252275,1
0.850027,0.643491,1
0.681568,0.578772,1
0.881392,-0.807743,1
0.078594,-0.096551,1
0.344955,0.017469,1
-0.394737,-0.861066,1
0.288313,0.348020,1
0.472679,0.298676,1
-0.384229,0.337196,0
0.292993,-0.091172,1
0.937162,-0.329683,1
-0.313507,-0.839702,1
-0.217224,-0.122856,1
-0.077762,0.579628,0
0.880262,0.285590,1
-0.828583,-0.824398,1
0.792687,0.971462,1
-0.396442,-0.977265,1
-0.504766,-0.775563,1
-0.062371,0.066622,1
0.582498,0.201646,1
0.934367,-0.331173,1
-0.327967,-0.034583,1
0.425357,0.082582,1
-0.617988,0.665210,0
0.191456,-0.732808,1
-0.462625,0.533271,0
0.915839,-0.518859,1
-0.405446,-0.945437,1
0.935631,-0.934117,1
-0.989407,0.811561,0
0.465865,0.920309,0
0.788440,0.058719,1
0.346460,-0.516809,1
0.887070,0.420037,1
-0.480878,-0.913088,1
-0.160494,0.067580,1
-0.432729,-0.870008,1
-0.592308,-0.704019,1
-0.154937,0.451675,1
0.048179,0.201445,1
-0.282043,-0.565059,1
-0.139591,0.968152,0
0.656434,0.980201,0
0.620226,-0.397138,1
-0.308604,0.288930,1
0.462864,0.372693,1
0.468981,0.166921,1
-0.645968,-0.597126,1
-0.357113,0.229945,1
0.918834,-0.243302,1
-0.781413,-0.588000,1
-0.342168,0.911986,0
0.960198,0.835473,1
0.957782,0.315044,1
-0.654620,-0.565383,1
-0.227033,0.884211,0
-0.947125,-0.360095,1
0.263737,0.694308,1
-0.382139,-0.939972,1
0.097884,0.774820,0
-0.536690,-0.844147,1
0.742567,0.334395,1
0.859045,-0.835960,1
-0.611963,-0.503454,1
0.796945,0.706378,1
-0.482627,-0.110318,1
-0.866282,-0.411915,1
-0.732161,0.012074,1
-0.928592,-0.439501,1
0.516591,-0.035139,1
0.960582,0.406722,1
0.159117,-0.455484,1
0.586161,-0.329721,1
0.904554,0.724005,1
0.996974,-0.045017,1
0.797429,0.650835,1
-0.036471,-0.011931,1
-0.086827,0.940200,0
0.530615,-0.817540,1
0.612949,-0.015636,1
-0.486754,0.194796,1
-0.764517,-0.037033,1
0.219958,0.894552,0
0.853710,-0.945361,1
0.993664,0.539144,1
-0.252463,0.015023,1
0.820694,-0.206021,1
-0.764479,0.507288,0
-0.373493,0.807972,0
-0.756584,0.209418,0
-0.361857,-0.000213,1
0.578341,-0.582364,1
0.514890,-0.464589,1
0.462495,0.392409,1
0.037453,0.389205,1
0.041395,-0.239245,1
0.971482,-0.248202,1
-0.360110,0.344309,0
0.683430,0.981582,1
-0.654919,0.075474,1
-0.600937,0.232587,0
0.867403,-0.575552,1
0.956630,0.990807,1
-0.255928,-0.821590,1
0.823999,0.360254,1
0.309957,-0.053250,1
-0.714600,-0.766911,1
0.442982,0.137481,1
-0.833451,-0.197360,1
-0.764919,-0.732639,1
-0.327564,0.817530,0
0.217974,0.656637,1
-0.856157,0.433309,0
-0.791611,0.968774,0
-0.004146,-0.918037,1
-0.903964,0.960742,0
-0.458787,-0.406235,1
0.621861,0.734043,1
0.190906,0.039621,1
-0.500697,-0.322129,1
-0.723090,0.766846,0
0.814216,0.299906,1
0.727682,-0.133700,1
-0.789872,-0.979371,1
-0.409940,-0.074468,1
0.600436,0.838002,1
0.012985,-0.814397,1
0.798471,-0.210245,1
-0.686169,0.754408,0
0.661195,-0.976347,1
-0.643911,0.181834,0
0.818865,0.558151,1
0.654551,0.323030,1
-0.528576,0.337220,0
0.315520,-0.143832,1
-0.237830,-0.925952,1
-0.652815,0.304658,0
-0.196819,0.966600,0
0.555337,0.867964,1
0.131356,-0.726038,1
0.158447,-0.767726,1
0.679664,0.133586,1
-0.487484,-0.908207,1
-0.780282,0.166929,0
0.783870,-0.102561,1
-0.198264,-0.312343,1
-0.835640,-0.136529,1
0.844789,-0.467541,1
0.962256,0.514985,1
0.626472,0.398775,1
-0.621766,-0.351479,1
0.404160,0.171858,1
0.441082,-0.484999,1
0.895199,-0.536076,1
0.369516,-0.639791,1
0.680701,-0.399323,1
-0.772469,0.769935,0
0.512113,0.690955,1
-0.266720,0.395811,0
0.128893,-0.553863,1
0.582988,0.751695,1
-0.158079,-0.985700,1
0.622540,0.835708,1
0.752239,-0.057774,1
-0.276870,0.317488,1
-0.776283,0.618009,0
0.417642,-0.483065,1
-0.853756,0.019206,0
-0.734420,-0.767300,1
-0.833028,-0.605128,1
0.037758,0.673540,0
0.947176,-0.075249,1
0.881877,-0.715086,1
0.156490,-0.392592,1
-0.399950,0.953466,0
-0.318308,0.801487,0
0.374583,0.427895,1
-0.231552,0.039015,1
-0.569806,0.817007,0
-0.874659,0.139046,0
-0.142936,-0.763523,1
0.237736,-0.786987,1
0.931149,0.133008,1
-0.684185,-0.419736,1
-0.679374,-0.309562,1
-0.703251,-0.473000,1
-0.811669,-0.080154,1
-0.668962,0.678182,0
0.336688,0.302574,1
-0.683611,-0.585192,1
0.487126,-0.967675,1
0.368549,0.550820,1
0.348854,0.062982,1
-0.793891,-0.189750,1
-0.097496,0.398223,1
0.532061,0.679431,1
-0.094194,-0.770497,1
0.972198,-0.702384,1
-0.220896,0.451916,0
0.097474,0.522524,1
-0.735980,-0.814378,1
0.175480,-0.764245,1
-0.308667,-0.990213,1
0.081070,-0.493571,1
0.248609,0.470705,1
-0.393683,-0.335773,1
-0.728376,-0.838699,1
0.925884,0.152668,1
0.639936,-0.798078,1
-0.162375,0.109365,1
0.498308,-0.840321,1
-0.679994,-0.516352,1
-0.711454,-0.905562,1
0.878873,-0.350561,1
0.064043,0.475875,1
0.351087,-0.144133,1
0.398725,-0.037163,1
-0.708566,0.323721,0
0.456781,-0.147410,1
0.670889,0.611407,1
0.776298,-0.296036,1
-0.905314,0.871314,0
0.459406,0.062958,1
-0.241419,-0.211041,1
-0.046145,-0.287920,1
0.418348,0.395102,1
-0.748322,-0.272366,1
-0.768996,0.790925,0
0.167010,0.075982,1
-0.963322,-0.435582,1
-0.455274,0.393622,0
-0.535268,-0.276709,1
-0.186200,-0.728734,1
-0.121487,-0.785801,1
-0.580929,-0.391020,1
0.025580,-0.810392,1
-0.327757,-0.274525,1
0.810436,-0.193740,1
-0.294753,-0.860839,1
-0.091805,-0.239378,1
-0.524745,-0.834208,1
0.439710,0.383004,1
0.361461,0.255289,1
0.783666,-0.609833,1
-0.201450,-0.496634,1
-0.860977,0.793877,0
-0.220829,-0.765207,1
0.445436,-0.299180,1
-0.993379,-0.574995,1
0.652894,-0.550444,1
-0.535879,-0.288417,1
0.834938,-0.330015,1
0.915100,-0.270144,1
-0.286714,-0.883956,1
0.752994,-0.561334,1
0.324464,0.744961,1
0.863728,0.677993,1
0.095798,0.463993,1
0.049007,-0.314889,1
0.236340,-0.968390,1
-0.218042,-0.067521,1
0.697230,-0.223778,1
0.383197,-0.260335,1
-0.233077,-0.260917,1
-0.238905,0.257610,1
-0.141900,0.622037,0
-0.940179,0.497953,0
0.211232,0.290758,1
-0.934510,0.401148,0
0.594725,0.085401,1
-0.451605,-0.598287,1
0.334209,-0.046152,1
0.368171,0.403887,1
-0.712455,0.554604,0
-0.540316,0.471279,0
0.749757,0.418813,1
-0.276076,0.244217,1
0.640359,0.320035,1
-0.388031,0.202948,1
0.881627,-0.933607,1
0.794679,0.387321,1
-0.709346,0.470928,0
-0.553994,0.523297,0
0.969523,0.164297,1
0.253900,-0.654935,1
-0.896195,0.268797,0
0.863394,-0.427593,1
0.955323,-0.690799,1
0.689941,-0.468327,1
-0.266771,0.627963,0
-0.687206,0.726286,0
0.327779,0.938057,0
0.847610,-0.915782,1
0.184392,0.676686,0
0.764609,-0.379657,1
0.545483,0.104550,1
0.573150,-0.542694,1
-0.324401,0.566386,0
0.842699,0.381835,1
-0.884346,0.929337,0
0.793765,0.359119,1
0.680966,-0.853486,1
-0.786284,-0.279695,1
0.436421,-0.731198,1
0.878547,0.216035,1
0.920244,-0.658728,1
0.931666,-0.554053,1
-0.370483,0.435498,0
-0.925483,0.600893,0
-0.793216,-0.804325,1
0.721097,0.703471,1
-0.467128,0.223669,1
0.066197,-0.956233,1
0.057110,-0.340425,1
-0.215318,-0.998789,1
-0.274179,-0.835586,1
-0.517868,0.666380,0
-0.372589,0.977685,0
-0.611086,0.822788,0
0.118555,-0.038766,1
-0.403943,-0.600886,1
-0.775518,-0.910340,1
-0.907555,-0.411706,1
-0.004454,0.535359,1
0.328559,-0.091996,1
-0.582597,-0.760066,1
0.167318,-0.480984,1
-0.752564,0.374630,0
0.489300,0.126702,1
-0.041730,-0.961248,1
-0.406480,-0.986293,1
-0.866534,-0.351604,1
0.061366,0.193381,1
-0.408482,0.277830,1
0.167094,-0.164739,1
-0.251602,0.243530,1
0.694123,-0.109779,1
-0.267103,0.359455,1
-0.573159,-0.598196,1
-0.408867,0.538512,0
-0.243303,0.024825,1
-0.495789,-0.252817,1
0.045890,0.499994,1
0.566991,-0.387706,1
-0.733733,0.598901,0
-0.240463,-0.129418,1
0.145241,-0.917146,1
-0.034889,0.469251,1
0.163308,-0.256506,1
-0.853106,-0.891579,1
0.887578,-0.363728,1
-0.538759,0.605794,0
0.775578,-0.996710,1
-0.979126,-0.146862,1
-0.918114,0.615405,0
-0.823186,0.581159,0
0.801526,-0.498526,1
0.610264,-0.143903,1
0.849206,0.032975,1
0.000171,0.570413,0
-0.629568,0.846300,0
-0.595941,-0.896049,1
-0.500752,-0.880707,1
-0.269579,0.135837,1
0.442839,-0.367647,1
0.271367,-0.096159,1
0.327649,-0.099355,1
-0.013599,-0.404486,1
0.297710,-0.608972,1
0.365004,-0.024343,1
-0.475511,-0.575489,1
-0.082977,0.398100,1
-0.637416,-0.127911,1
0.603538,-0.914280,1
0.374261,0.610461,1
-0.979077,-0.337145,1
-0.904117,0.579848,0
-0.795853,0.691895,0
-0.238737,0.715985,0
0.909333,0.106291,1
-0.694249,-0.489403,1
0.807057,0.590473,1
-0.022708,-0.254382,1
0.691874,-0.737790,1
-0.410281,0.685747,0
-0.279511,-0.089555,1
-0.490086,-0.545818,1
0.843779,0.780827,1
0.512607,-0.623137,1
0.835655,-0.441525,1
0.992255,-0.099811,1
0.743624,0.661515,1
0.991185,0.824261,1
-0.899113,-0.011497,1
-0.233241,0.528408,0
0.444537,0.317600,1
0.140320,-0.561760,1
0.271559,-0.936875,1
-0.309630,-0.719991,1
0.977221,-0.960395,1
-0.871820,0.204273,0
-0.587113,0.612544,0
0.017456,0.361850,1
0.212047,-0.540706,1
-0.186696,0.818739,0
0.333229,0.845299,0
0.807003,0.951650,1
0.570173,-0.050785,1
0.503394,-0.557494,1
0.127045,-0.550278,1
0.698168,0.538189,1
0.763714,0.626857,1
0.347883,0.728226,1
-0.481005,-0.304792,1
0.672698,-0.678773,1
0.268044,-0.487580,1
-0.228544,-0.105205,1
-0.361508,0.708558,0
0.621152,-0.390546,1
0.782969,0.424250,1
0.875925,0.411077,1
0.610095,0.013373,1
-0.778578,0.045910,1
-0.457121,0.314809,0
0.726081,0.326300,1
-0.570122,0.299351,0
-0.171828,-0.672014,1
-0.383329,-0.627902,1
-0.601508,0.303482,0
0.100180,-0.522904,1
-0.981018,0.920569,0
0.090952,-0.829139,1
-0.609665,-0.009051,1
-0.988062,-0.416751,1
-0.739202,0.425809,0
0.859936,-0.142777,1
0.473357,-0.500943,1
0.094170,-0.490323,1
-0.102788,0.667527,0
-0.719954,-0.879862,1
0.062495,-0.860665,1
-0.398508,-0.590427,1
0.604907,0.013010,1
0.586935,-0.569200,1
-0.262386,-0.175018,1
0.805941,-0.298047,1
0.762965,-0.670885,1
-0.891744,-0.999281,1
0.828696,0.354301,1
0.061641,0.283214,1
0.147786,0.624442,1
-0.756228,-0.064978,1
-0.520871,0.801682,0
-0.895856,-0.114366,1
0.908351,0.763173,1
0.769414,-0.793091,1
0.845820,0.481527,1
0.378016,0.474938,1
-0.914241,0.794427,0
-0.137596,-0.319324,1
-0.804026,0.886479,0
0.843863,0.042912,1
0.114595,-0.318702,1
0.008315,0.949149,0
-0.166878,-0.671226,1
-0.043367,-0.817556,1
0.987594,0.694905,1
0.552770,0.833662,1
0.704937,0.893878,1
0.771016,0.734555,1
-0.759052,0.540197,0
-0.147153,0.050823,1
0.585583,0.265483,1
-0.347959,0.571541,0
-0.775956,-0.413355,1
0.806969,-0.200478,1
-0.524617,-0.149510,1
0.376194,0.754362,1
0.319486,-0.643493,1
0.458494,0.827280,1
0.734983,0.239373,1
-0.720916,0.464952,0
-0.813408,-0.792700,1
-0.283422,-0.271236,1
0.584894,0.742145,1
-0.998376,-0.669777,1
-0.425185,-0.630502,1
-0.288005,-0.575981,1
0.082821,-0.877897,1
0.722062,0.166165,1
0.903116,-0.095060,1
0.116868,-0.100417,1
0.825228,0.783411,1
-0.329771,0.817460,0
0.530129,0.940478,0
0.908450,0.363315,1
0.200119,0.765003,0
0.061503,0.251153,1
0.492591,0.298747,1
-0.728329,-0.675516,1
0.425096,-0.599561,1
0.127186,0.867885,0
-0.976890,-0.504648,1
-0.924610,-0.920904,1
-0.489637,0.355789,0
0.109562,-0.403043,1
-0.444972,-0.111787,1
-0.347865,0.632631,0
0.505006,-0.494115,1
-0.876068,0.572043,0
-0.858416,-0.150662,1
0.256915,-0.691823,1
0.643179,0.595226,1
-0.540035,-0.069028,1
0.786893,-0.265482,1
-0.139417,0.392219,1
0.536829,0.140402,1
0.466103,-0.062740,1
-0.798356,-0.425178,1
-0.959825,-0.714746,1
-0.089028,0.022263,1
0.751159,-0.345727,1
-0.992217,-0.305613,1
0.434199,0.867364,0
-0.336728,-0.233840,1
0.725614,0.034845,1
0.829395,0.779947,1
-0.207258,-0.164159,1
0.587212,0.829258,1
-0.783415,0.766795,0
-0.279180,0.468904,0
-0.228361,0.527460,0
-0.766248,-0.665977,1
0.957285,0.636778,1
-0.754683,0.399401,0
0.661548,-0.795749,1
0.894627,0.240109,1
-0.561709,-0.703187,1
0.092945,-0.442898,1
0.188430,-0.832239,1
0.122069,0.485750,1
0.306510,0.378350,1
-0.835701,-0.770500,1
0.992918,0.925500,1
0.059922,-0.515078,1
0.802508,-0.703043,1
-0.721665,-0.753253,1
0.718921,0.402432,1
0.321205,-0.184193,1
-0.772146,-0.817988,1
0.079496,0.986884,0
0.901617,0.548108,1
0.713026,0.964696,1
0.734277,-0.174884,1
-0.276484,0.226930,1
-0.731567,0.740149,0
-0.508228,0.549524,0
-0.425612,0.987927,0
0.130951,-0.254803,1
-0.956708,-0.699851,1
-0.906692,-0.480245,1
0.617902,-0.149121,1
-0.974310,-0.950663,1
0.306771,-0.321773,1
0.806559,-0.625059,1
-0.246613,0.840919,0
0.491136,0.004806,1
0.034177,0.549489,1
-0.320212,-0.893103,1
-0.727906,0.643439,0
-0.759372,0.346651,0
-0.921606,-0.633548,1
0.117496,-0.155069,1
-0.401896,-0.458013,1
-0.592832,0.680797,0
0.787755,0.204976,1
-0.400495,0.123982,1
0.074097,-0.146266,1
0.944667,0.340375,1
-0.431131,-0.729639,1
-0.020458,0.927927,0
0.887029,0.227401,1
0.474903,0.145704,1
0.420275,-0.543656,1
-0.506531,0.163563,1
0.152399,0.482561,1
-0.195869,-0.075605,1
-0.195825,0.458082,0
-0.151435,0.540056,0
0.549308,0.528513,1
-0.140678,0.226897,1
-0.447207,-0.823888,1
-0.832027,-0.309669,1
-0.429758,0.766519,0
0.766389,-0.953794,1
0.734412,0.721749,1
-0.055014,-0.622908,1
0.320135,0.279014,1
0.723538,-0.875034,1
-0.270017,0.200839,1
-0.691474,0.911858,0
-0.263795,0.855701,0
0.826357,0.574140,1
0.473921,-0.856273,1
0.339066,-0.792010,1
0.248988,-0.117752,1
0.725450,-0.179122,1
-0.435516,-0.042602,1
-0.570938,-0.478317,1
0.061173,0.842140,0
-0.918734,0.783909,0
0.843177,0.118140,1
0.263975,0.808063,0
0.474706,0.580873,1
-0.635127,-0.535815,1
-0.132325,-0.508155,1
0.128634,0.783602,0
-0.664727,-0.518587,1
0.608920,-0.201609,1
0.774427,0.549954,1
0.919442,0.245434,1
0.779187,-0.645567,1
-0.035437,-0.835566,1
-0.056105,-0.015193,1
0.374829,0.830927,0
0.429508,-0.318351,1
-0.613813,0.239602,0
0.588633,-0.257202,1
0.329319,-0.204483,1
-0.526619,0.431027,0
-0.720433,0.722745,0
-0.305977,0.596060,0
0.785703,0.835608,1
-0.191939,0.159874,1
-0.621564,-0.067451,1
0.176406,-0.904472,1
-0.730090,-0.377093,1
-0.982731,-0.466655,1
0.972731,-0.431305,1
-0.356359,-0.112125,1
0.100722,0.560039,1
0.402637,0.136361,1
0.452269,0.919927,0
0.528381,0.840931,1
0.275130,0.293411,1
0.962913,-0.580334,1
-0.654642,0.278872,0
-0.947893,-0.590840,1
-0.172866,-0.908347,1
-0.665326,0.220111,0
-0.889312,0.797884,0
-0.056220,0.949211,0
-0.315420,-0.628330,1
-0.325628,-0.629328,1
-0.143645,-0.613318,1
-0.596287,0.707332,0
-0.827396,0.288663,0
-0.248635,-0.756334,1
-0.520919,0.221252,1
0.063915,-0.689213,1
-0.119825,-0.521358,1
-0.535607,-0.800527,1
0.278271,0.544169,1
0.946020,-0.885130,1
0.613100,-0.300886,1
0.510545,0.401931,1
0.377086,0.303908,1
-0.956973,0.220866,0
-0.805527,0.320782,0
0.571541,-0.263638,1
-0.088155,-0.554295,1
-0.650625,0.580524,0
-0.334935,-0.257596,1
0.879071,0.858748,1
-0.043981,0.500402,1
0.719779,-0.276293,1
0.845038,-0.176540,1
0.928170,-0.498927,1
0.719168,-0.165538,1
0.144404,-0.515209,1
-0.326788,0.573238,0
-0.010877,-0.378187,1
0.903502,-0.001093,1
0.205674,-0.241997,1
0.707380,0.683452,1
0.755394,0.820923,1
-0.236624,0.503852,0
0.949643,-0.177730,1
0.517719,0.783176,1
-0.209523,-0.680564,1
-0.875289,-0.149034,1
0.130751,0.927969,0
0.618086,0.193455,1
-0.027340,-0.348579,1
0.166199,-0.379370,1
-0.562651,0.325348,0
-0.929720,-0.625058,1
0.636720,-0.385428,1
-0.789833,0.595152,0
0.925141,-0.592758,1
-0.478391,0.683232,0
0.105651,0.669699,0
0.411677,0.212629,1
0.214689,-0.493375,1
0.413214,-0.398544,1
0.985609,0.814905,1
0.802158,0.137623,1
-0.630000,0.087349,1
0.506544,0.877118,0
0.565431,-0.622670,1
-0.840215,0.753900,0
-0.651903,-0.289410,1
0.442242,0.850888,0
-0.211721,0.464984,0
-0.112283,0.607935,0
0.638785,0.929881,1
0.079405,0.251960,1
0.003455,0.850552,0
0.651304,0.402810,1
-0.373514,0.401437,0
0.977551,0.150957,1
-0.177138,0.184985,1
0.755344,-0.634019,1
-0.301753,-0.698101,1
-0.733614,0.986366,0
0.780474,0.985323,1
0.850919,-0.008101,1
0.720595,-0.526965,1
-0.386993,0.573390,0
-0.615940,0.823614,0
0.031384,-0.778672,1
0.566610,-0.809335,1
0.824763,-0.951027,1
0.132956,-0.868423,1
0.812193,0.308311,1
-0.319345,0.455772,0
-0.663005,0.924528,0
-0.267666,-0.335056,1
0.640192,-0.695475,1
-0.877480,-0.602670,1
-0.741758,-0.280446,1
0.630579,0.471112,1
0.185059,0.644787,1
-0.449886,-0.338935,1
-0.256856,0.717437,0
-0.194362,0.744721,0
-0.454288,-0.057257,1
0.358980,-0.542270,1
-0.764059,-0.892098,1
-0.637076,-0.669669,1
-0.067062,-0.892728,1
0.600372,-0.964905,1
-0.490623,0.281428,0
0.434430,-0.081124,1
0.203692,-0.844292,1
-0.335840,0.991294,0
0.768264,0.619528,1
0.088284,-0.546297,1
-0.394526,-0.097111,1
0.938485,-0.062688,1
-0.530667,-0.141095,1
0.022489,0.972407,0
-0.417131,0.409653,0
-0.611249,0.269025,0
0.550483,-0.245250,1
-0.923628,0.244248,0
-0.528104,0.533652,0
-0.726546,0.269516,0
-0.639986,-0.269433,1
0.382094,0.992244,0
0.772549,-0.486406,1
0.918945,0.055910,1
-0.537695,-0.131252,1
-0.453731,0.804715,0
0.409985,-0.048107,1
0.723230,-0.063067,1
-0.916843,0.758700,0
0.596510,0.196375,1
0.460488,-0.607857,1
-0.577886,-0.680680,1
-0.873065,-0.164037,1
0.675552,0.256541,1
0.854772,-0.784648,1
0.618529,-0.770180,1
-0.501224,-0.743687,1
-0.777018,0.970344,0
-0.696340,-0.062693,1
0.000986,0.246380,1
0.073634,0.624777,0
-0.734229,-0.804087,1
-0.896577,0.960225,0
0.648949,0.382701,1
-0.401967,0.487025,0
-0.481076,-0.504921,1
-0.906688,-0.043366,1
0.198087,-0.737169,1
-0.451040,-0.344445,1
-0.762677,-0.645030,1
0.247853,0.935221,0
-0.660650,-0.033005,1
0.933464,-0.270478,1
0.303543,0.194460,1
-0.561938,-0.038179,1
-0.877198,-0.616432,1
-0.407598,0.116424,1
